UML ID,years,Group Name,Parent Company,Mill Name,RSPO Status,RSPO Type,Date RSPO Certification Status,Latitude,Longitude,GPS coordinates,ISO,Country,Province,District,Confidence level,Alternative name,km_forest_area_00,ha_forest_area_00,km_area,km_0,ha_0,treeloss_km_2001,treeloss_ha_2001,treeloss_km_2002,treeloss_ha_2002,treeloss_km_2003,treeloss_ha_2003,treeloss_km_2004,treeloss_ha_2004,treeloss_km_2005,treeloss_ha_2005,treeloss_km_2006,treeloss_ha_2006,treeloss_km_2007,treeloss_ha_2007,treeloss_km_2008,treeloss_ha_2008,treeloss_km_2009,treeloss_ha_2009,treeloss_km_2010,treeloss_ha_2010,treeloss_km_2011,treeloss_ha_2011,treeloss_km_2012,treeloss_ha_2012,treeloss_km_2013,treeloss_ha_2013,treeloss_km_2014,treeloss_ha_2014,treeloss_km_2015,treeloss_ha_2015,treeloss_km_2016,treeloss_ha_2016,treeloss_km_2017,treeloss_ha_2017,treeloss_km_2018,treeloss_ha_2018,treeloss_km_2019,treeloss_ha_2019,treeloss_km_2020,treeloss_ha_2020,treeloss_km_2021,treeloss_ha_2021,treeloss_km_2022,treeloss_ha_2022,sum_of_treeloss_km,treeloss_sum_proportion_of_forest,remaining_forest_km,remaining_proportion_of_forest,Current Deforestation Score,Past Deforestation Score,Future Risk Score
PO1000006329,2017,NBPOL,KULA PALM OIL LTD - HIGATURU OIL PALMS,SUMBERIPA,Not RSPO Certified,,3/31/23,-8.77,148.16,"-8.769184, 148.160793",PNG,Papua New Guinea,Oro,Sohe,1-Fully Verified,,4657.18,465717.87,4404.33,6791.58,679158.09,15.6,1559.61,6.24,623.97,4.75,475.2,10.06,1006.2,2.23,222.66,10.12,1011.69,12.78,1278.18,66.07,6607.17,6.67,667.26,8.72,872.37,11.03,1102.95,13.49,1348.92,10.03,1003.41,16.01,1600.92,12.25,1225.08,10.48,1047.6,15.91,1591.47,12.82,1282.5,12.17,1216.71,12.49,1248.75,15,1499.76,24.79,2478.51,309.71,0.07,4347.47,0.93,2,1,3
PO1000006340,2021,PTPN III,PERKEBUNAN NUSANTARA VII,UNIT BETUNG,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.85,104.16,"-2.848944, 104.1649",IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully Verified,,404.02,40402.08,493.67,926.12,92612.34,3.72,372.06,5.94,594.27,3.86,386.19,16.5,1649.61,7.63,763.2,9.53,953.19,11.5,1149.57,11.87,1187.01,13.4,1339.83,7.5,750.42,3.07,307.17,18.94,1894.05,5.62,561.78,6.96,696.15,5.28,527.67,14.93,1492.83,5.79,578.7,5.75,575.01,4.44,444.33,7.26,725.76,3.84,383.94,4.75,474.84,178.08,0.44,225.94,0.56,3,3,3
PO1000006353,2020,RISDA ESTATES SDN BHD,RISDA ESTATES SDN BHD,RISDA DURIAN MAS,Not RSPO Certified,,3/31/23,4.6,103.2,"4.595091, 103.202805",MYS,Malaysia,Trengganu,Dungun,2-High Confidence,,2536.12,253611.9,2352.92,3722.87,372287.34,15.8,1580.4,11.62,1162.26,8.96,896.04,17.2,1720.17,8.17,817.38,9.08,907.65,8.85,885.42,11.4,1139.94,13.92,1391.58,15.37,1537.2,20.67,2066.76,21.4,2140.02,21.49,2149.47,21.96,2196,19.49,1949.4,10.03,1002.51,16.85,1684.98,15.38,1538.28,6.52,651.96,9.91,990.54,8.22,821.97,10.85,1085.13,303.15,0.12,2232.97,0.88,2,1,3
PO1000006356,"2021,2020",NBPOL,KULA PALM OIL LTD - HIGATURU OIL PALMS,SANGARA,RSPO Certified,"RSPO Certified, IP",3/31/23,-8.74,148.2,"-8.743386, 148.198705",PNG,Papua New Guinea,Oro,Ijivitari,1-Fully Verified,,1882.09,188208.72,1949.23,4747.14,474714.27,9.07,907.02,10.07,1007.1,3.8,379.62,15.15,1515.42,1.9,189.63,5.09,509.13,8.12,812.07,23.89,2389.23,5.61,561.33,3.91,391.05,7.47,746.82,13.74,1373.85,7.07,707.4,12.71,1271.07,12.85,1284.66,7.98,797.94,12.43,1242.63,10.72,1071.54,20.18,2018.16,9.64,964.26,7.07,707.49,17.8,1779.66,226.27,0.12,1655.82,0.88,2,1,3
PO1000006365,"2021,2020",SAMPOERNA AGRO,USAHA AGRO INDONESIA,USAHA AGRO INDONESIA,RSPO Certified,"RSPO Certified, MB",3/31/23,-2.68,110.98,"-2.683161, 110.975442",IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,355.5,35550.27,441.54,667.56,66755.97,2.09,208.53,6.66,665.82,0.42,42.48,7.18,717.93,3,299.79,12.8,1280.16,12.89,1288.53,10.53,1053.45,14.12,1412.01,9.47,947.16,11.93,1193.13,13.2,1319.85,16.32,1631.97,23.1,2309.67,18.17,1817.28,36.49,3649.05,5.79,578.79,11.05,1105.2,30.76,3075.57,3.79,378.54,2.92,291.69,1.85,184.59,254.51,0.72,100.99,0.28,2,4,2
PO1000006366,2021,ANJ AGRO,KAYUNG AGRO LESTARI,KAYUNG AGRO LESTARI,RSPO Certified,"RSPO Certified, MB",3/31/23,-1.45,110.23,"-1.45051, 110.232027",IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence,,2016.34,201634.02,1973.74,4125.48,412548.12,6.5,650.07,5.93,593.37,4.49,449.28,14.97,1496.52,6.07,607.32,16.88,1687.5,15.47,1546.74,17.14,1713.51,37.88,3788.01,19.02,1901.7,61.53,6152.85,79.94,7994.34,43,4299.84,34.41,3440.7,106.89,10689.3,69.76,6976.26,15.71,1570.86,10.61,1060.92,45.87,4586.85,24,2399.76,7.54,753.93,13.25,1325.43,656.85,0.33,1359.49,0.67,2,2,3
PO1000006376,2020,SOUTHERN ACIDS BERHAD,WANASARI NUSANTARA,WANASARI NUSANTARA,Not RSPO Certified,,3/31/23,-0.29,101.47,"-0.287, 101.4718",IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified,,88.03,8802.72,122.19,142.05,14204.52,0.79,79.29,4.01,401.4,0.25,25.11,1.92,191.61,5.8,580.23,2.81,281.34,3.46,346.32,2.22,222.21,1.54,153.63,1.59,159.3,1.56,156.33,0.74,74.43,3.07,307.35,4.23,422.55,7.83,782.64,3.98,398.07,0.82,81.99,0.47,46.89,2.47,247.05,24.18,2417.94,9.72,972.45,3.3,329.67,86.78,0.99,1.25,0.01,5,5,3
PO1000006389,"2020,2021,2018",BOUSTEAD PLANTATIONS BERHAD,BOUSTEAD PLANTATIONS BHD,TRONG OIL MILL,RSPO Certified,"RSPO Certified, IP",3/31/23,4.67,100.71,"4.67356, 100.708154",MYS,Malaysia,Perak,Larut and Matang,1-Fully Verified,,72.66,7266.15,78.54,157.53,15753.15,0.77,76.59,1.58,158.22,0.72,72.45,1.29,129.15,0.52,52.47,0.36,36.45,0.18,17.55,0.96,95.76,1.16,115.83,0.67,66.69,1.43,142.65,0.8,80.19,0.53,52.83,0.98,97.92,1.43,142.65,2.4,239.85,2.6,260.37,2.05,205.29,1.63,163.17,1.85,184.59,0.94,94.41,0.19,19.17,25.04,0.34,47.62,0.66,2,2,3
PO1000006505,"2020,2019",MUSIM MAS,GUNTUNG IDAMAN NUSA,GUNTUNG IDAMAN NUSA 2,RSPO Certified,"RSPO Certified, IP",3/31/23,0.05,103.21,"0.0530444, 103.20761",IDN,Indonesia,Riau,Indragiri Hilir,1-Fully Verified,,374.57,37457.37,413.96,517.1,51710.04,6.84,683.73,17.88,1787.67,4.19,418.59,26.57,2656.71,20.19,2018.61,11.74,1173.87,17.65,1765.08,30.96,3096.09,8.09,809.46,9.03,902.97,5.72,571.77,10.59,1059.48,4.25,424.89,23.25,2324.97,6.02,601.56,6.28,628.47,4.21,421.2,6.15,615.06,5.82,582.03,4.92,492.3,1.84,183.87,1.19,118.62,233.37,0.62,141.2,0.38,2,3,2
PO1000006652,2021,MP EVANS,GUNUNG PELAWAN LESTARI,TENGKALAT,RSPO Certified,"RSPO Certified, MB",3/31/23,-1.62,105.99,"-1.62363, 105.988565",IDN,Indonesia,Bangka Belitung,Bangka,1-Fully Verified,,538.57,53857.35,863.03,1202.9,120290.4,5.99,599.04,9.9,989.73,2.27,227.07,12.95,1295.1,10.86,1086.21,13.65,1364.58,27.92,2792.43,7.03,702.54,27.7,2769.75,5.68,567.81,37.13,3712.86,33.68,3367.71,23.07,2307.42,34.48,3448.44,47.09,4708.71,39.7,3969.99,16.79,1679.13,16.06,1605.69,15.53,1553.4,16.74,1673.55,12.39,1239.03,13.81,1381.14,430.41,0.8,108.16,0.2,4,4,3
PO1000006977,"2021,2020",SINAR MAS,SINAR KENCANA INTI PERKASA,KASUARI,Not RSPO Certified,,3/31/23,-2.97,140.03,"-2.973111, 140.029917",IDN,Indonesia,Papua,Jayapura,1-Fully Verified,,7814.69,781469.28,7133.86,10589.27,1058926.86,3.82,381.6,2.92,291.6,3.13,313.29,3.17,317.16,15.55,1554.93,7.12,711.54,6.56,655.56,9.23,922.59,10.99,1099.08,10.31,1031.49,5.75,574.92,7.69,769.14,3.74,374.04,5.94,594.18,5.31,530.91,9.85,984.78,8.04,803.61,7.55,754.56,17.62,1762.02,22.25,2224.8,23.15,2314.89,38.45,3845.25,228.12,0.03,7586.57,0.97,2,1,3
PO1000006984,"2020,2021",SINAR MAS,AGROLESTARI SENTOSA,JALEMO,Not RSPO Certified,,3/31/23,-1.35,113.5,"-1.3482 , 113.5022",IDN,Indonesia,Kalimantan Tengah,Gunung Mas,1-Fully Verified,,66.55,6654.69,62.38,53.3,5330.34,0.54,54.45,0.11,10.98,0.14,13.5,0.66,66.15,0.12,12.15,0.38,38.25,2.13,212.94,26.08,2608.2,7.86,785.79,5.15,514.89,4.47,447.39,4.26,426.33,3.02,302.31,2.55,254.79,0.13,12.87,0.4,39.51,0.16,15.84,0.07,7.38,0.03,2.88,0.04,4.5,0.28,28.08,0.23,23.04,58.82,0.88,7.72,0.12,2,5,1
PO1000006989,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,KECHAU B,RSPO Certified,"RSPO Certified, MB",3/31/23,4.24,102.11,"4.2391667, 102.106667",MYS,Malaysia,Pahang,Lipis,1-Fully Verified,,612.17,61216.83,652.99,1118.51,111851.37,5.35,535.23,5.81,581.31,4.65,465.03,3.47,347.04,11.09,1108.89,7.74,774.45,4.65,465.12,4.74,474.03,19.53,1953.09,10.6,1060.11,11.21,1121.04,21.89,2189.34,9.28,927.72,22.26,2225.79,27.12,2712.06,40.07,4006.53,22.83,2282.67,17.78,1777.86,18.22,1821.69,12.44,1243.89,7.53,753.12,6.47,646.56,294.73,0.48,317.44,0.52,3,3,3
PO1000006998,2020,FGV HOLDINGS BERHAD,FGV PALM INDUSTRIES SDN BHD,SERTING HILIR,RSPO Certified,"RSPO Certified, MB",3/31/23,3,102.48,"2.997778, 102.4780556",MYS,Malaysia,Negeri Sembilan,Jempol,1-Fully Verified,,247.89,24788.61,289.27,314.96,31496.13,4.01,400.77,6.81,681.3,1.21,121.5,4.13,412.92,11,1099.62,9.16,916.11,12.27,1226.7,4.84,483.75,23.44,2343.69,2.58,258.48,12.57,1257.12,38.23,3822.66,30.32,3031.92,14.53,1452.78,7.25,725.49,7.87,786.6,8.57,857.16,10.47,1046.97,10.62,1062.18,1.25,125.46,1.72,172.35,3.31,330.84,226.16,0.91,21.72,0.09,3,5,2
PO1000007305,"2020,2021",UNKNOWN,KH REGIONAL GROUP INC.,NACIONAL AGRO INDUSTRIAL S.A.,RSPO Certified,"RSPO Certified, IP",3/31/23,16.23,-90.15,"16.227913, -90.152902",GTM,Guatemala,Petén,Sayaxché,1-Fully Verified,,544.92,54492.03,860.38,1405.95,140595.12,14.52,1452.42,23.87,2387.34,13.63,1362.6,14.53,1453.32,18.46,1846.08,11.05,1104.84,24.69,2468.97,23.52,2351.61,17.97,1796.67,15.33,1532.61,9.1,910.17,9.47,946.62,7.18,718.47,7.87,786.78,7.58,758.25,13.76,1376.1,11.65,1165.05,7.23,723.33,15.9,1590.39,9.28,927.99,7.21,720.9,5.48,548.37,289.29,0.53,255.63,0.47,3,3,3
PO1000007396,2020,MUSIM MAS,MULTI PERSADA GATRA MEGAH,MULTI PERSADA GATRA MEGAH,RSPO Certified,"RSPO Certified, MB",3/31/23,-0.77,114.74,"-0.770833, 114.741222",IDN,Indonesia,Kalimantan Tengah,Barito Utara,1-Fully Verified,,220.32,22031.55,221.44,455.7,45570.24,1.43,143.28,1.77,177.21,0.76,76.23,0.51,51.39,4.85,485.1,0.85,84.78,0.97,97.02,6.2,620.28,9.76,976.5,12.47,1246.95,2.55,255.24,1.95,194.67,2.07,207.18,4.4,439.74,2.61,261.45,4.88,488.07,2.09,208.98,2.12,212.22,0.83,82.98,1.43,142.74,1.11,111.42,1.78,178.02,67.41,0.31,152.9,0.69,2,2,3
PO1000007437,2020,MUSIM MAS,SINAR AGRO RAYA,SINAR AGRO RAYA,Not RSPO Certified,,3/31/23,0.42,101.76,"0.419917, 101.756389",IDN,Indonesia,Riau,Pelalawan,2-High Confidence,,11.53,1152.54,16.03,27.34,2733.84,0.12,11.52,0.15,15.48,0.02,1.98,0.21,20.7,0.72,71.55,0.01,0.54,0.4,39.87,0.08,8.46,0.32,32.22,0.15,14.76,0.15,14.67,0.15,15.48,0,0.36,0.05,4.68,0.07,7.38,0.17,16.65,0.16,16.11,0.84,83.97,0.82,81.81,0.96,95.94,1.16,116.01,0.94,94.14,7.64,0.66,3.88,0.34,5,4,5
PO1000007463,"2020,2021",UNKNOWN,KALIMANTAN AGRO PUSAKA,SUNGAI SEPETI,Not RSPO Certified,,3/31/23,-0.83,109.89,"-0.829001, 109.88604",IDN,Indonesia,Kalimantan Barat,Kayong Utara,1-Fully Verified,,2045.98,204597.54,2072.53,4343.73,434372.76,3.89,388.8,16.15,1615.05,3.05,305.37,14.23,1423.44,9.5,950.13,31.78,3178.08,19.88,1987.74,21.04,2103.66,67.98,6798.06,33.43,3342.69,30.39,3038.67,95.05,9504.54,57.09,5708.52,37.71,3770.73,118.21,11821.05,58.61,5860.98,22.64,2263.86,12.62,1261.8,25.31,2530.8,14.21,1420.56,16.33,1632.87,48.07,4806.9,757.14,0.37,1288.83,0.63,3,3,3
PO1000007464,2020,UNKNOWN,MITRASARI PRIMA,MITRASARI PRIMA,Not RSPO Certified,,3/31/23,0.14,101.71,"0.136306, 101.705028",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,17.03,1702.53,36.99,62.74,6273.9,1.23,123.3,0.21,20.7,0.01,1.26,0.82,82.44,1.04,104.31,0.05,5.04,1.8,180.27,0.21,21.06,1.21,121.32,1.7,169.92,1.98,198,0.53,52.65,0.06,6.21,0.16,16.29,0.08,7.65,0.13,13.41,0.1,9.54,0.31,31.23,0.19,19.17,0.05,4.59,0.08,8.19,0.22,22.05,12.19,0.72,4.84,0.28,3,4,3
PO1000007467,"2020,2021",BIMA PALMA,BIMA AGRI SAWIT,MUARA BULAN,Not RSPO Certified,,3/31/23,1.26,117.6,"1.263417, 117.602556",IDN,Indonesia,Kalimantan Timur,Kutai Timur,1-Fully Verified,,2951.08,295107.57,2886.04,5650.31,565031.43,5.72,571.77,4.49,448.65,3.73,373.41,11.45,1144.89,12.75,1275.03,9.17,917.1,6.9,689.76,0.5,49.86,17.69,1768.86,27.08,2707.65,70.24,7023.78,38.01,3800.7,26.52,2652.03,27.22,2721.87,11.38,1138.5,32.78,3278.43,11.41,1140.57,9.25,925.11,14.32,1431.72,9.33,932.76,4.47,447.03,9.41,941.04,363.81,0.12,2587.27,0.88,1,1,3
PO1000007469,"2021,2020",UNKNOWN,SURYA GEMILANG AGRO MANDIRI,SURYA GEMILANG AGRO MANDIRI,Not RSPO Certified,,3/31/23,-1.27,103.81,"-1.271232, 103.814442",IDN,Indonesia,Jambi,Tanjung Jabung T,1-Fully Verified,,1053.57,105357.42,1545.1,2400.13,240013.26,1.81,181.17,5.89,589.41,2.32,231.66,12.05,1205.1,15.85,1585.44,12.73,1272.69,24.37,2436.57,20.59,2058.75,28.4,2839.77,2.78,278.37,0.18,18,33.84,3384.18,11.07,1107.27,32.76,3276.18,21.12,2112.21,86.35,8634.51,41.86,4186.44,38.04,3804.21,19.65,1965.24,33.36,3336.21,27.14,2713.68,26.27,2626.56,498.44,0.47,555.14,0.53,4,3,3
PO1000007477,"2020,2021",PTPN III,PERKEBUNAN NUSANTARA VII,BEKRI,Not RSPO Certified,,3/31/23,-5.07,105.13,"-5.073927, 105.134545",IDN,Indonesia,Lampung,Lampung Tengah,1-Fully Verified,,76.17,7616.79,381.75,664.28,66427.65,5.67,567.27,5.62,561.69,1.23,122.85,4.28,427.86,4.13,412.65,0.39,39.06,1.15,114.93,0.27,27.45,0.7,70.29,0.89,89.28,1.58,158.4,2.88,288.09,0.18,18,4.29,428.76,9.61,960.66,4.72,471.87,1.83,183.06,1.95,195.48,2.41,240.84,2.92,291.87,2.67,266.67,1.3,130.05,60.67,0.8,15.5,0.2,4,4,3
PO1000007478,"2018,2021,2020,2017,2019",NBPOL,NEW BRITAIN PALM OIL,NUMUNDO,RSPO Certified,"RSPO Certified, IP",3/31/23,-5.52,150.03,"-5.523764, 150.0344",PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified,,2463.93,246393.45,2234.93,4269.16,426916.08,11.55,1155.24,18.06,1806.03,13.5,1349.73,7.16,715.59,3.14,314.46,5.14,513.63,3.32,331.56,4.84,483.84,8.17,817.29,7.56,755.73,11.17,1116.81,12.56,1255.68,7.44,744.48,5.54,553.95,53.01,5300.55,16.32,1632.24,7.91,790.56,10.71,1070.64,15.63,1563.39,9.31,930.69,12.89,1288.89,15.18,1517.58,260.09,0.11,2203.85,0.89,2,1,3
PO1000007481,"2020,2021",SUPERVENTURE,BINA MITRA MAKMUR,BINA MITRA MAKMUR,Not RSPO Certified,,3/31/23,-1.5,102.24,"-1.49723, 102.240672",IDN,Indonesia,Jambi,Bungo,1-Fully Verified,,236.19,23618.88,288.38,599.9,59990.49,1.55,155.25,2.79,278.64,0.88,87.57,4.27,426.96,2.38,238.14,13.26,1326.33,6.66,665.64,2.96,296.1,8.99,899.01,1.73,172.89,2.77,277.2,6.03,603.09,3.37,337.14,4.2,419.58,3.66,365.76,4.86,485.73,5.74,573.93,5.6,560.16,9.44,943.74,6.45,644.94,11.39,1139.04,7.1,709.65,116.06,0.49,120.12,0.51,5,3,4
PO1000007496,"2021,2020",UNKNOWN,DHARMASRAYA SAWIT LESTARI,DHARMASRAYA SAWIT LESTARI,Not RSPO Certified,,3/31/23,-1.15,101.74,"-1.149817, 101.740183",IDN,Indonesia,Sumatera Barat,Dharmasraya,1-Fully Verified,,381.92,38191.59,473.79,836.01,83600.64,13.83,1382.67,3.62,361.98,2.04,203.76,6.22,621.72,7.07,706.95,35.98,3598.02,12.18,1217.7,8.82,882.27,14.6,1460.16,6.87,687.06,11.3,1129.77,24.5,2449.71,6.55,655.47,6.31,630.72,7.61,760.59,9.57,956.7,15.77,1577.16,6.04,604.17,10.14,1014.21,7.09,708.84,6.38,638.46,9.64,964.35,232.12,0.61,149.79,0.39,3,3,3
PO1000007505,2020,SOUTHERN GROUP,SOUTHERN REALTY (MALAYA) SDN BHD,FERMANAGH,Not RSPO Certified,,3/31/23,2.65,101.66,"2.650057, 101.658622",MYS,Malaysia,Selangor,Sepang,1-Fully Verified,,123.97,12397.32,166.43,305.48,30547.89,14.88,1488.42,3.12,311.67,0.43,43.2,2.87,287.28,5.04,504.45,1.58,157.68,2.15,215.46,2.1,209.97,2.64,263.79,7.64,764.28,2.01,201.24,3.84,383.85,1.72,172.35,8.38,837.9,2.42,242.37,4.14,414.27,2.34,233.55,2.64,263.61,2.23,223.47,1.6,160.11,3.31,330.84,0.97,96.93,78.07,0.63,45.91,0.37,3,3,3
PO1000007509,2021,UNKNOWN,GOLDEN OILINDO NUSANTARA,GOLDEN OILINDO NUSANTARA,Not RSPO Certified,,3/31/23,-3.12,104.69,"-3.1192, 104.694516",IDN,Indonesia,Sumatera Selatan,Ogan Ilir,1-Fully Verified,,136.97,13697.37,547.43,1018.97,101896.56,0.48,47.97,0.61,60.93,0.12,11.61,1.73,172.71,0.5,49.5,1.61,160.65,2.24,224.1,0.91,90.9,4.64,464.49,1.5,149.85,0.3,30.33,6.01,601.02,0.82,82.26,3.71,371.16,1.26,126.09,2.4,239.58,4.89,489.33,4.68,467.73,10.66,1065.96,1.84,184.05,2.4,240.48,0.94,94.5,54.25,0.4,82.72,0.6,3,3,3
PO1000007511,"2021,2020",SARIMAS,TRI BAKTI SARIMAS,IBUL,Not RSPO Certified,,3/31/23,-0.86,101.75,"-0.860278, 101.750833",IDN,Indonesia,Riau,Kuantan Singingi,1-Fully Verified,,592.04,59204.07,757.87,1245.67,124567.47,48.72,4871.79,16.88,1687.95,1.48,147.96,7.93,793.17,6.93,693.09,11.47,1146.51,22.31,2231.1,30.95,3094.56,20.47,2047.41,11.03,1103.04,18.8,1879.92,49.23,4922.64,29.1,2909.97,46.94,4694.22,38.75,3874.77,26.56,2655.81,33.08,3307.86,16.42,1641.6,14.15,1415.07,13.19,1319.22,14.24,1423.53,23.19,2318.67,501.8,0.85,90.24,0.15,4,5,3
PO1000007522,"2020,2021",NBPOL,NEW BRITAIN PALM OIL,WARASTON,RSPO Certified,"RSPO Certified, IP",3/31/23,-5.49,150.09,"-5.4857, 150.0853",PNG,Papua New Guinea,West New Britain,Talasea,1-Fully Verified,,601.55,60154.83,603.7,2495.43,249543,1.55,155.34,8.78,877.59,6.14,614.25,9.79,978.93,5.14,513.63,10.95,1094.58,3.36,336.24,2.67,266.94,1.53,153.27,4.09,408.96,1.09,108.81,1.39,139.05,1.24,124.11,1.69,169.02,38.48,3847.77,2,200.07,2.84,283.5,5.26,526.23,3.81,381.15,2.46,245.97,1.15,115.38,6.41,640.53,121.81,0.2,479.74,0.8,2,1,3
PO1000007523,"2021,2020",SUNGAI BUDI,TUNAS BARU LAMPUNG,PKS 8,Not RSPO Certified,,3/31/23,0.48,101.6,"0.478069, 101.600256",IDN,Indonesia,Riau,Pelalawan,1-Fully Verified,,40.98,4097.61,103.79,231.64,23164.29,1.21,121.32,0.48,47.79,0.46,45.72,1.68,167.85,2.62,261.99,0.88,87.93,1.31,131.49,1.39,139.14,1.46,145.62,1.47,147.24,0.88,88.47,0.59,59.31,0.71,70.92,1.25,124.92,1.28,127.98,1.27,127.08,2.07,207.27,1.08,107.82,4.27,427.23,7.36,735.57,9.26,926.1,4.33,433.35,40.98,1,0,0,5,5,4
PO1000007526,2020,JUGRA PALM OIL MILL SDN BHD,JUGRA PALM OIL MILL SDN BHD,"JUGRA ",Not RSPO Certified,,3/31/23,2.85,101.47,"2.845865, 101.467214",MYS,Malaysia,Selangor,Kuala Langat,1-Fully Verified,,73.3,7330.41,101.18,167.74,16774.47,0.25,25.38,1.63,162.9,0.55,54.99,0.99,98.82,1.49,148.86,1.28,128.07,0.94,94.23,1.8,180.36,1.79,179.1,2.2,219.78,1.88,187.83,1.38,137.97,0.33,33.03,3.31,330.93,1.39,139.23,1.84,183.51,1.51,151.11,1.75,175.41,1.76,176.4,0.9,90,2.06,205.56,1.22,122.04,32.26,0.44,41.05,0.56,3,3,3
PO1000007527,2020,FELCRA BERHAD,FELCRA JAYAPUTRA SDN BHD,JAYAPUTRA,Not RSPO Certified,,3/31/23,3.98,102.22,"3.982938, 102.222483",MYS,Malaysia,Pahang,Jerantut,1-Fully Verified,,928.33,92832.57,902.29,1821.06,182105.55,2.7,269.55,10.96,1096.47,5.96,596.25,5.36,535.95,14.54,1454.04,5.32,532.17,6.26,625.68,7.15,715.32,15.66,1565.73,8.39,838.89,5.44,544.32,20.64,2064.42,12.41,1241.46,27.76,2776.05,29.34,2934.09,23.37,2336.76,22.49,2249.19,16.58,1657.71,10.88,1088.28,6.75,675.09,7.15,714.96,5.71,571.05,270.83,0.29,657.49,0.71,2,2,3
PO1000007528,"2020,2021",KENCANA AGRI,AGRI EASTBORNEO KENCANA,AGRI EASTBORNEO KENCANA,Not RSPO Certified,,3/31/23,0.13,116.92,"0.134167, 116.9161",IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,1-Fully Verified,,865.8,86580.36,1124.48,1778.16,177816.24,3.6,360.09,12.03,1203.12,1.74,174.24,2.93,292.59,3.18,317.88,31.11,3111.48,77.63,7763.04,89.69,8969.04,80.78,8078.4,75.29,7529.13,43.1,4310.46,64.46,6445.89,40.84,4083.66,48.5,4850.46,43.06,4305.78,68.84,6884.37,10.3,1030.05,28.26,2826.18,26.65,2665.26,19.88,1988.28,1.38,138.33,1.25,124.83,774.53,0.89,91.28,0.11,1,5,1
PO1000007529,"2021,2020",UNKNOWN,VAREM SAWIT CEMERLANG,VAREM SAWIT CEMERLANG,Not RSPO Certified,,3/31/23,2.67,99.67,"2.665007, 99.667418",IDN,Indonesia,Sumatera Utara,Asahan,1-Fully Verified,,155.15,15515.19,157.33,211.51,21150.9,4.28,427.77,0.67,66.87,3.33,332.64,24.01,2401.38,15.25,1524.87,2.97,296.91,2.39,238.59,1.61,160.56,1.42,142.02,4.51,450.9,3.47,347.4,4.01,400.68,0.21,21.15,2.83,283.41,1.13,112.86,2.52,252.36,7,700.29,2.16,216.36,1.46,145.8,3.2,320.13,3.87,386.91,0.52,51.84,92.82,0.6,62.33,0.4,3,3,3
PO1000007530,2020,KILANG KELAPA SAWIT JERANTUT SDN BHD,KILANG KELAPA SAWIT JERANTUT SDN BHD,JERANTUT,Not RSPO Certified,,3/31/23,3.86,102.35,"3.862045, 102.345482",MYS,Malaysia,Pahang,Jerantut,1-Fully Verified,,698.51,69851.16,764.41,1759.33,175932.81,16.9,1690.29,18.18,1818.27,7.01,701.46,10.72,1071.72,15.98,1597.95,6.21,621.36,6.15,614.79,9.71,970.92,14.48,1447.56,7.05,705.06,6.12,611.55,15.41,1541.25,14.15,1414.62,15.4,1540.44,18.61,1861.47,28.53,2852.64,19.78,1978.38,20.91,2091.06,18.08,1807.56,12.07,1207.35,9.49,948.96,9.56,955.71,300.5,0.43,398.01,0.57,3,3,3
